Accident_ID,Accident_Description,Police_Station,Investigation_Status,Reported_By,Insurance_Claim,Claim_Amount,Fault,Injured_Person_Name,Contact_Info,Vehicle_Damage,Repair_Cost,Legal_Proceedings,Lawyer_Involved,Lawyer_Fee
251,Description_251,Station_251,Completed,Driver,False,7371,Other driver,Person_251,Contact_251,Minor,3495,True,False,2205
252,Description_252,Station_252,Completed,Passenger,False,8313,Other driver,Person_252,Contact_252,Major,4340,False,True,3677
253,Description_253,Station_253,Completed,Witness,True,3815,Driver,Person_253,Contact_253,No damage,4539,True,True,4994
254,Description_254,Station_254,Completed,Driver,True,6285,Other driver,Person_254,Contact_254,No damage,4666,False,True,3785
255,Description_255,Station_255,Completed,Witness,False,5593,Driver,Person_255,Contact_255,Major,2006,False,False,1496
256,Description_256,Station_256,Completed,Driver,True,1976,Other driver,Person_256,Contact_256,No damage,1568,True,True,4200
257,Description_257,Station_257,Pending,Driver,False,1749,Other driver,Person_257,Contact_257,Minor,3203,False,False,2545
258,Description_258,Station_258,Pending,Driver,False,4555,Driver,Person_258,Contact_258,Minor,4356,False,False,2676
259,Description_259,Station_259,Completed,Witness,False,8580,Road conditions,Person_259,Contact_259,Minor,2265,False,False,1668
260,Description_260,Station_260,Completed,Witness,True,5799,Other driver,Person_260,Contact_260,Major,2328,False,False,2646
261,Description_261,Station_261,Completed,Passenger,False,8455,Driver,Person_261,Contact_261,Minor,3333,True,True,2284
262,Description_262,Station_262,Completed,Witness,True,4015,Other driver,Person_262,Contact_262,Minor,1727,True,True,4124
263,Description_263,Station_263,Pending,Passenger,False,9460,Other driver,Person_263,Contact_263,Minor,4350,False,True,4162
264,Description_264,Station_264,Pending,Driver,False,4028,Other driver,Person_264,Contact_264,No damage,1071,True,False,4321
265,Description_265,Station_265,Completed,Passenger,True,7448,Other driver,Person_265,Contact_265,Major,3725,True,False,2702
266,Description_266,Station_266,Pending,Witness,True,6239,Other driver,Person_266,Contact_266,Major,2073,True,True,4832
267,Description_267,Station_267,Pending,Driver,False,2248,Driver,Person_267,Contact_267,Major,724,False,True,2251
268,Description_268,Station_268,Completed,Driver,True,9954,Other driver,Person_268,Contact_268,No damage,3516,False,True,1435
269,Description_269,Station_269,Pending,Passenger,False,9914,Driver,Person_269,Contact_269,Minor,1057,True,False,3778
270,Description_270,Station_270,Completed,Passenger,False,2405,Driver,Person_270,Contact_270,Major,4028,False,True,2770
271,Description_271,Station_271,Completed,Witness,True,7154,Road conditions,Person_271,Contact_271,Major,952,False,False,1614
272,Description_272,Station_272,Completed,Driver,False,1438,Driver,Person_272,Contact_272,Minor,2397,True,True,4629
273,Description_273,Station_273,Completed,Passenger,False,1314,Driver,Person_273,Contact_273,Minor,3349,False,False,2112
274,Description_274,Station_274,Pending,Driver,False,3112,Road conditions,Person_274,Contact_274,No damage,1241,True,True,3342
275,Description_275,Station_275,Completed,Witness,False,5996,Other driver,Person_275,Contact_275,Major,2441,True,True,1855
276,Description_276,Station_276,Completed,Driver,False,1591,Road conditions,Person_276,Contact_276,Major,1208,False,True,4113
277,Description_277,Station_277,Pending,Passenger,False,6533,Other driver,Person_277,Contact_277,Major,4788,False,False,1687
278,Description_278,Station_278,Completed,Witness,False,4670,Other driver,Person_278,Contact_278,No damage,653,False,True,4614
279,Description_279,Station_279,Pending,Witness,True,9048,Driver,Person_279,Contact_279,Major,965,False,False,3630
280,Description_280,Station_280,Pending,Driver,True,2909,Other driver,Person_280,Contact_280,Major,1066,False,True,3520
281,Description_281,Station_281,Completed,Passenger,False,9027,Road conditions,Person_281,Contact_281,Major,4557,True,False,2493
282,Description_282,Station_282,Completed,Driver,False,5463,Road conditions,Person_282,Contact_282,No damage,3314,True,True,1074
283,Description_283,Station_283,Pending,Driver,True,7774,Other driver,Person_283,Contact_283,Major,510,True,True,4864
284,Description_284,Station_284,Pending,Driver,False,3423,Road conditions,Person_284,Contact_284,Major,1504,True,True,1978
285,Description_285,Station_285,Completed,Passenger,True,4270,Road conditions,Person_285,Contact_285,No damage,4551,False,True,1387
286,Description_286,Station_286,Completed,Driver,True,2453,Driver,Person_286,Contact_286,Major,2786,False,True,2752
287,Description_287,Station_287,Completed,Driver,True,1195,Driver,Person_287,Contact_287,Minor,998,False,True,2505
288,Description_288,Station_288,Completed,Witness,False,6586,Driver,Person_288,Contact_288,No damage,2408,False,True,1539
289,Description_289,Station_289,Completed,Witness,False,9981,Other driver,Person_289,Contact_289,Minor,3522,True,False,1975
290,Description_290,Station_290,Completed,Witness,True,4553,Driver,Person_290,Contact_290,Minor,4627,False,False,1001
291,Description_291,Station_291,Completed,Passenger,True,5930,Road conditions,Person_291,Contact_291,Major,4890,False,False,4609
292,Description_292,Station_292,Completed,Driver,False,3580,Driver,Person_292,Contact_292,Major,2051,False,True,1839
293,Description_293,Station_293,Pending,Driver,False,9165,Road conditions,Person_293,Contact_293,Major,4486,False,False,2194
294,Description_294,Station_294,Pending,Witness,True,1404,Driver,Person_294,Contact_294,No damage,1225,True,False,4545
295,Description_295,Station_295,Pending,Driver,True,9144,Road conditions,Person_295,Contact_295,No damage,4929,False,False,3469
296,Description_296,Station_296,Pending,Passenger,True,3844,Driver,Person_296,Contact_296,No damage,3473,True,False,2556
297,Description_297,Station_297,Completed,Driver,False,3336,Driver,Person_297,Contact_297,Minor,4957,False,True,3865
298,Description_298,Station_298,Completed,Witness,False,8846,Driver,Person_298,Contact_298,No damage,1429,True,False,3832
299,Description_299,Station_299,Completed,Passenger,True,1089,Driver,Person_299,Contact_299,No damage,1434,True,False,3333
300,Description_300,Station_300,Pending,Driver,False,6062,Road conditions,Person_300,Contact_300,Major,1572,False,True,3802
301,Description_301,Station_301,Pending,Driver,False,7728,Driver,Person_301,Contact_301,Minor,4312,False,False,1810
302,Description_302,Station_302,Completed,Driver,True,4594,Other driver,Person_302,Contact_302,No damage,4728,True,True,4109
303,Description_303,Station_303,Pending,Passenger,False,5041,Driver,Person_303,Contact_303,Major,1372,False,False,1124
304,Description_304,Station_304,Completed,Driver,False,9944,Driver,Person_304,Contact_304,Major,798,True,True,3362
305,Description_305,Station_305,Completed,Witness,True,1715,Other driver,Person_305,Contact_305,No damage,3106,True,True,4642
306,Description_306,Station_306,Pending,Witness,True,3441,Road conditions,Person_306,Contact_306,Minor,3768,True,False,1043
307,Description_307,Station_307,Pending,Witness,False,9139,Other driver,Person_307,Contact_307,Minor,4338,False,True,3379
308,Description_308,Station_308,Completed,Witness,False,4429,Road conditions,Person_308,Contact_308,No damage,4484,True,True,4614
309,Description_309,Station_309,Pending,Passenger,True,6268,Other driver,Person_309,Contact_309,No damage,693,False,True,2771
310,Description_310,Station_310,Completed,Witness,False,9666,Other driver,Person_310,Contact_310,No damage,2983,True,False,3212
311,Description_311,Station_311,Completed,Witness,True,3821,Other driver,Person_311,Contact_311,Minor,3151,False,True,4429
312,Description_312,Station_312,Completed,Witness,True,9060,Road conditions,Person_312,Contact_312,Minor,2935,True,False,4886
313,Description_313,Station_313,Completed,Passenger,True,7151,Driver,Person_313,Contact_313,Major,2882,False,False,3810
314,Description_314,Station_314,Pending,Passenger,False,8396,Driver,Person_314,Contact_314,Major,867,True,True,4583
315,Description_315,Station_315,Completed,Driver,True,3901,Other driver,Person_315,Contact_315,Minor,3109,False,True,1710
316,Description_316,Station_316,Pending,Witness,False,4100,Road conditions,Person_316,Contact_316,Major,3243,True,False,2478
317,Description_317,Station_317,Completed,Driver,True,4592,Road conditions,Person_317,Contact_317,Minor,2389,False,False,4290
318,Description_318,Station_318,Pending,Passenger,True,9374,Driver,Person_318,Contact_318,Major,1027,False,True,1665
319,Description_319,Station_319,Completed,Driver,False,7665,Road conditions,Person_319,Contact_319,No damage,2647,True,False,3231
320,Description_320,Station_320,Completed,Passenger,True,7832,Road conditions,Person_320,Contact_320,Minor,4064,False,False,2406
321,Description_321,Station_321,Pending,Driver,True,1083,Other driver,Person_321,Contact_321,Major,777,False,True,2322
322,Description_322,Station_322,Completed,Witness,False,1085,Road conditions,Person_322,Contact_322,No damage,1901,True,False,1402
323,Description_323,Station_323,Completed,Passenger,False,8464,Road conditions,Person_323,Contact_323,Major,828,False,False,3709
324,Description_324,Station_324,Completed,Passenger,True,2310,Other driver,Person_324,Contact_324,Major,1523,False,True,1440
325,Description_325,Station_325,Completed,Passenger,True,2036,Driver,Person_325,Contact_325,No damage,1263,False,False,1576
326,Description_326,Station_326,Pending,Witness,False,2400,Driver,Person_326,Contact_326,No damage,3239,False,True,3426
327,Description_327,Station_327,Pending,Witness,True,4480,Road conditions,Person_327,Contact_327,Minor,532,True,True,3721
328,Description_328,Station_328,Completed,Passenger,True,5820,Other driver,Person_328,Contact_328,Major,3668,False,True,1561
329,Description_329,Station_329,Completed,Passenger,True,6749,Driver,Person_329,Contact_329,No damage,885,False,True,4743
330,Description_330,Station_330,Completed,Witness,False,5713,Road conditions,Person_330,Contact_330,Major,4609,True,True,3356
331,Description_331,Station_331,Pending,Witness,False,7158,Driver,Person_331,Contact_331,No damage,3888,True,True,1988
332,Description_332,Station_332,Completed,Witness,False,1724,Road conditions,Person_332,Contact_332,Minor,4322,False,False,2493
333,Description_333,Station_333,Pending,Witness,False,1187,Driver,Person_333,Contact_333,No damage,4681,False,True,3098
334,Description_334,Station_334,Pending,Witness,True,7377,Other driver,Person_334,Contact_334,Major,3089,True,False,1275
335,Description_335,Station_335,Pending,Witness,False,5830,Other driver,Person_335,Contact_335,Major,3854,False,False,1859
336,Description_336,Station_336,Pending,Driver,False,7601,Driver,Person_336,Contact_336,Minor,1587,True,False,4628
337,Description_337,Station_337,Completed,Witness,False,3772,Other driver,Person_337,Contact_337,Minor,2324,False,True,4505
338,Description_338,Station_338,Completed,Witness,False,5612,Driver,Person_338,Contact_338,No damage,4392,True,True,2403
339,Description_339,Station_339,Pending,Passenger,True,3580,Driver,Person_339,Contact_339,No damage,579,True,True,3162
340,Description_340,Station_340,Pending,Passenger,False,4700,Other driver,Person_340,Contact_340,Major,893,True,False,3907
341,Description_341,Station_341,Completed,Driver,False,3939,Road conditions,Person_341,Contact_341,No damage,1166,False,True,1135
342,Description_342,Station_342,Completed,Witness,True,2138,Other driver,Person_342,Contact_342,Minor,4248,True,False,4438
343,Description_343,Station_343,Completed,Passenger,True,8211,Road conditions,Person_343,Contact_343,No damage,3425,False,True,3068
344,Description_344,Station_344,Completed,Passenger,False,9395,Road conditions,Person_344,Contact_344,Minor,2758,True,False,1529
345,Description_345,Station_345,Pending,Driver,False,8640,Road conditions,Person_345,Contact_345,Major,2950,False,True,1361
346,Description_346,Station_346,Completed,Witness,False,4380,Driver,Person_346,Contact_346,No damage,2814,False,False,4342
347,Description_347,Station_347,Pending,Passenger,True,2345,Road conditions,Person_347,Contact_347,Minor,1575,False,True,3953
348,Description_348,Station_348,Completed,Witness,False,9552,Road conditions,Person_348,Contact_348,No damage,531,False,True,1218
349,Description_349,Station_349,Pending,Driver,True,2143,Other driver,Person_349,Contact_349,Minor,1520,False,True,3366
350,Description_350,Station_350,Completed,Driver,True,1213,Driver,Person_350,Contact_350,Minor,1859,False,True,3513
351,Description_351,Station_351,Completed,Witness,True,2848,Driver,Person_351,Contact_351,Minor,791,True,False,2427
352,Description_352,Station_352,Completed,Driver,True,1641,Road conditions,Person_352,Contact_352,No damage,1099,False,True,1120
353,Description_353,Station_353,Completed,Passenger,False,1605,Other driver,Person_353,Contact_353,Minor,670,False,False,1061
354,Description_354,Station_354,Pending,Driver,True,1365,Road conditions,Person_354,Contact_354,No damage,2855,True,False,3021
355,Description_355,Station_355,Completed,Driver,False,2228,Driver,Person_355,Contact_355,Minor,4392,True,False,2120
356,Description_356,Station_356,Completed,Witness,True,1898,Other driver,Person_356,Contact_356,Minor,1606,False,True,2005
357,Description_357,Station_357,Pending,Passenger,False,3750,Driver,Person_357,Contact_357,No damage,4771,True,True,3810
358,Description_358,Station_358,Pending,Witness,False,6380,Driver,Person_358,Contact_358,No damage,3430,True,True,4507
359,Description_359,Station_359,Pending,Witness,False,1089,Driver,Person_359,Contact_359,No damage,3439,True,True,2437
360,Description_360,Station_360,Pending,Witness,True,1988,Driver,Person_360,Contact_360,Major,2417,False,True,1898
361,Description_361,Station_361,Completed,Driver,True,8057,Driver,Person_361,Contact_361,Major,611,True,False,4200
362,Description_362,Station_362,Completed,Driver,False,3440,Other driver,Person_362,Contact_362,Major,854,False,True,2269
363,Description_363,Station_363,Completed,Witness,True,6563,Other driver,Person_363,Contact_363,Minor,690,True,True,3057
364,Description_364,Station_364,Completed,Driver,False,1292,Driver,Person_364,Contact_364,Minor,4142,False,True,1816
365,Description_365,Station_365,Pending,Driver,True,5726,Road conditions,Person_365,Contact_365,Minor,2809,True,False,1576
366,Description_366,Station_366,Completed,Witness,True,5265,Road conditions,Person_366,Contact_366,No damage,2247,False,True,4055
367,Description_367,Station_367,Pending,Passenger,True,6429,Driver,Person_367,Contact_367,Major,1862,False,False,3806
368,Description_368,Station_368,Completed,Passenger,False,5985,Other driver,Person_368,Contact_368,Minor,4427,True,True,4488
369,Description_369,Station_369,Pending,Driver,False,7199,Road conditions,Person_369,Contact_369,No damage,2931,True,False,4962
370,Description_370,Station_370,Pending,Passenger,True,3615,Other driver,Person_370,Contact_370,Major,4924,False,True,1348
